Date,Amount,Type,Stock
2016-03-29 00:00:00,0.37674037674037675,Dividend,TWO
2016-06-28 00:00:00,0.37674037674037675,Dividend,TWO
2016-09-28 00:00:00,0.37674037674037675,Dividend,TWO
2016-12-28 00:00:00,0.3931203931203931,Dividend,TWO
2017-03-29 00:00:00,0.40950040950040945,Dividend,TWO
2017-06-28 00:00:00,0.42588042588042585,Dividend,TWO
2017-09-28 00:00:00,0.42588042588042585,Dividend,TWO
2017-12-22 00:00:00,0.47,Dividend,TWO
2018-03-29 00:00:00,0.47,Dividend,TWO
2018-06-28 00:00:00,0.47,Dividend,TWO
2018-07-24 00:00:00,0.15837,Dividend,TWO
2018-09-28 00:00:00,0.312,Dividend,TWO
2018-12-28 00:00:00,0.47,Dividend,TWO
2019-03-28 00:00:00,0.47,Dividend,TWO
2019-06-28 00:00:00,0.4,Dividend,TWO
2019-09-27 00:00:00,0.4,Dividend,TWO
2019-12-30 00:00:00,0.4,Dividend,TWO
2004-05-12 00:00:00,0.085,Dividend,UTF
2004-06-14 00:00:00,0.085,Dividend,UTF
2004-07-13 00:00:00,0.085,Dividend,UTF
2004-08-11 00:00:00,0.085,Dividend,UTF
2004-09-13 00:00:00,0.085,Dividend,UTF
2004-10-13 00:00:00,0.085,Dividend,UTF
2004-11-10 00:00:00,0.085,Dividend,UTF
2004-12-13 00:00:00,0.085,Dividend,UTF
2005-01-12 00:00:00,0.085,Dividend,UTF
2005-02-11 00:00:00,0.085,Dividend,UTF
2005-03-11 00:00:00,0.085,Dividend,UTF
2005-04-13 00:00:00,0.1,Dividend,UTF
2005-05-11 00:00:00,0.1,Dividend,UTF
2005-06-13 00:00:00,0.1,Dividend,UTF
2005-07-13 00:00:00,0.1,Dividend,UTF
2005-08-11 00:00:00,0.1,Dividend,UTF
2005-09-13 00:00:00,0.1,Dividend,UTF
2005-10-12 00:00:00,0.1,Dividend,UTF
2005-11-10 00:00:00,0.1,Dividend,UTF
2005-12-13 00:00:00,0.1,Dividend,UTF
2006-01-11 00:00:00,0.1,Dividend,UTF
2006-02-13 00:00:00,0.1,Dividend,UTF
2006-03-13 00:00:00,0.1,Dividend,UTF
2006-04-11 00:00:00,0.103,Dividend,UTF
2006-05-11 00:00:00,0.103,Dividend,UTF
2006-06-13 00:00:00,0.103,Dividend,UTF
2006-07-12 00:00:00,0.103,Dividend,UTF
2006-08-11 00:00:00,0.103,Dividend,UTF
2006-09-13 00:00:00,0.103,Dividend,UTF
2006-10-11 00:00:00,0.103,Dividend,UTF
2006-11-13 00:00:00,0.103,Dividend,UTF
2006-12-13 00:00:00,0.103,Dividend,UTF
2007-01-11 00:00:00,0.103,Dividend,UTF
2007-02-13 00:00:00,0.103,Dividend,UTF
2007-03-13 00:00:00,0.103,Dividend,UTF
2007-04-11 00:00:00,0.108,Dividend,UTF
2007-05-11 00:00:00,0.108,Dividend,UTF
2007-06-13 00:00:00,0.108,Dividend,UTF
2007-07-11 00:00:00,0.133,Dividend,UTF
2007-08-13 00:00:00,0.133,Dividend,UTF
2007-09-12 00:00:00,0.133,Dividend,UTF
2007-10-11 00:00:00,0.133,Dividend,UTF
2007-11-13 00:00:00,0.133,Dividend,UTF
2007-12-12 00:00:00,0.133,Dividend,UTF
2007-12-21 00:00:00,1.61,Dividend,UTF
2008-01-11 00:00:00,0.185,Dividend,UTF
2008-02-13 00:00:00,0.185,Dividend,UTF
2008-03-12 00:00:00,0.185,Dividend,UTF
2008-04-11 00:00:00,0.185,Dividend,UTF
2008-05-13 00:00:00,0.185,Dividend,UTF
2008-06-11 00:00:00,0.185,Dividend,UTF
2008-07-11 00:00:00,0.208,Dividend,UTF
2008-08-13 00:00:00,0.208,Dividend,UTF
2008-09-11 00:00:00,0.208,Dividend,UTF
2008-10-10 00:00:00,0.208,Dividend,UTF
2008-11-12 00:00:00,0.208,Dividend,UTF
2008-12-11 00:00:00,0.208,Dividend,UTF
2009-03-11 00:00:00,0.24,Dividend,UTF
2009-06-18 00:00:00,0.24,Dividend,UTF
2009-09-21 00:00:00,0.24,Dividend,UTF
2009-12-21 00:00:00,0.24,Dividend,UTF
2010-03-03 00:00:00,0.24,Dividend,UTF
2010-06-21 00:00:00,0.24,Dividend,UTF
2010-09-22 00:00:00,0.36,Dividend,UTF
2010-12-22 00:00:00,0.36,Dividend,UTF
2011-03-22 00:00:00,0.36,Dividend,UTF
2011-06-21 00:00:00,0.36,Dividend,UTF
2011-09-20 00:00:00,0.36,Dividend,UTF
2011-12-21 00:00:00,0.36,Dividend,UTF
2012-03-15 00:00:00,0.36,Dividend,UTF
2012-06-19 00:00:00,0.36,Dividend,UTF
2012-09-18 00:00:00,0.36,Dividend,UTF
2012-12-19 00:00:00,0.36,Dividend,UTF
2013-03-18 00:00:00,0.36,Dividend,UTF
2013-06-18 00:00:00,0.36,Dividend,UTF
2013-09-19 00:00:00,0.36,Dividend,UTF
2013-12-19 00:00:00,0.36,Dividend,UTF
2014-03-19 00:00:00,0.37,Dividend,UTF
2014-06-19 00:00:00,0.37,Dividend,UTF
2014-09-17 00:00:00,0.37,Dividend,UTF
2014-12-19 00:00:00,0.37,Dividend,UTF
2015-03-18 00:00:00,0.4,Dividend,UTF
2015-06-18 00:00:00,0.4,Dividend,UTF
2015-09-18 00:00:00,0.4,Dividend,UTF
2015-12-17 00:00:00,0.4,Dividend,UTF
2016-03-18 00:00:00,0.4,Dividend,UTF
2016-06-20 00:00:00,0.4,Dividend,UTF
2016-09-20 00:00:00,0.4,Dividend,UTF
2016-10-18 00:00:00,0.134,Dividend,UTF
2016-11-16 00:00:00,0.134,Dividend,UTF
2016-12-09 00:00:00,0.134,Dividend,UTF
2016-12-28 00:00:00,0.432,Dividend,UTF
2017-01-17 00:00:00,0.134,Dividend,UTF
2017-02-14 00:00:00,0.134,Dividend,UTF
2017-03-21 00:00:00,0.134,Dividend,UTF
2017-04-18 00:00:00,0.134,Dividend,UTF
2017-05-16 00:00:00,0.134,Dividend,UTF
2017-06-20 00:00:00,0.134,Dividend,UTF
2017-07-18 00:00:00,0.134,Dividend,UTF
2017-08-15 00:00:00,0.134,Dividend,UTF
2017-09-19 00:00:00,0.134,Dividend,UTF
2017-10-17 00:00:00,0.134,Dividend,UTF
2017-11-14 00:00:00,0.134,Dividend,UTF
2017-12-19 00:00:00,0.134,Dividend,UTF
2017-12-28 00:00:00,0.16,Dividend,UTF
2018-01-16 00:00:00,0.155,Dividend,UTF
2018-02-13 00:00:00,0.155,Dividend,UTF
2018-03-20 00:00:00,0.155,Dividend,UTF
2018-04-17 00:00:00,0.155,Dividend,UTF
2018-05-15 00:00:00,0.155,Dividend,UTF
2018-06-19 00:00:00,0.155,Dividend,UTF
2018-07-17 00:00:00,0.155,Dividend,UTF
2018-08-21 00:00:00,0.155,Dividend,UTF
2018-09-18 00:00:00,0.155,Dividend,UTF
2018-10-16 00:00:00,0.155,Dividend,UTF
2018-11-13 00:00:00,0.155,Dividend,UTF
2018-12-18 00:00:00,0.155,Dividend,UTF
2018-12-27 00:00:00,0.14,Dividend,UTF
2019-01-15 00:00:00,0.155,Dividend,UTF
2019-02-12 00:00:00,0.155,Dividend,UTF
2019-03-19 00:00:00,0.155,Dividend,UTF
2019-04-16 00:00:00,0.155,Dividend,UTF
2019-05-14 00:00:00,0.155,Dividend,UTF
2019-06-18 00:00:00,0.155,Dividend,UTF
2019-07-16 00:00:00,0.155,Dividend,UTF
2019-08-20 00:00:00,0.155,Dividend,UTF
2019-09-17 00:00:00,0.155,Dividend,UTF
2019-10-15 00:00:00,0.155,Dividend,UTF
2019-11-12 00:00:00,0.155,Dividend,UTF
2019-12-03 00:00:00,0.155,Dividend,UTF
2020-01-14 00:00:00,0.155,Dividend,UTF
2020-02-11 00:00:00,0.155,Dividend,UTF
2008-08-13 00:00:00,0.02625,Dividend,V
2008-11-12 00:00:00,0.02625,Dividend,V
2009-02-11 00:00:00,0.02625,Dividend,V
2009-05-13 00:00:00,0.02625,Dividend,V
2009-08-12 00:00:00,0.02625,Dividend,V
2009-11-12 00:00:00,0.03125,Dividend,V
2010-02-10 00:00:00,0.03125,Dividend,V
2010-05-12 00:00:00,0.03125,Dividend,V
2010-08-11 00:00:00,0.03125,Dividend,V
2010-11-17 00:00:00,0.0375,Dividend,V
2011-02-09 00:00:00,0.0375,Dividend,V
2011-05-18 00:00:00,0.0375,Dividend,V
2011-08-17 00:00:00,0.0375,Dividend,V
2011-11-16 00:00:00,0.055,Dividend,V
2012-02-15 00:00:00,0.055,Dividend,V
2012-05-16 00:00:00,0.055,Dividend,V
2012-08-15 00:00:00,0.055,Dividend,V
2012-11-14 00:00:00,0.0825,Dividend,V
2013-02-13 00:00:00,0.0825,Dividend,V
2013-05-15 00:00:00,0.0825,Dividend,V
2013-08-14 00:00:00,0.0825,Dividend,V
2013-11-13 00:00:00,0.1,Dividend,V
2014-02-12 00:00:00,0.1,Dividend,V
2014-05-14 00:00:00,0.1,Dividend,V
2014-08-13 00:00:00,0.1,Dividend,V
2014-11-12 00:00:00,0.12,Dividend,V
2015-02-11 00:00:00,0.12,Dividend,V
2015-05-13 00:00:00,0.12,Dividend,V
2015-08-12 00:00:00,0.12,Dividend,V
2015-11-10 00:00:00,0.14,Dividend,V
2016-02-10 00:00:00,0.14,Dividend,V
2016-02-17 00:00:00,0.14,Dividend,V
2016-05-11 00:00:00,0.14,Dividend,V
2016-08-17 00:00:00,0.14,Dividend,V
2016-11-16 00:00:00,0.165,Dividend,V
2017-02-15 00:00:00,0.165,Dividend,V
2017-05-17 00:00:00,0.165,Dividend,V
2017-08-16 00:00:00,0.165,Dividend,V
2017-11-16 00:00:00,0.195,Dividend,V
2018-02-15 00:00:00,0.21,Dividend,V
2018-05-17 00:00:00,0.21,Dividend,V
2018-08-16 00:00:00,0.21,Dividend,V
2018-11-15 00:00:00,0.25,Dividend,V
2019-02-14 00:00:00,0.25,Dividend,V
2019-05-16 00:00:00,0.25,Dividend,V
2019-08-15 00:00:00,0.25,Dividend,V
2019-11-14 00:00:00,0.3,Dividend,V
2020-02-13 00:00:00,0.3,Dividend,V
